run_name,epoch,iter,global_iter,loss,acc,lr,time_avg,data_time_avg
segnet_baseline,1,31,31,4.919448375701904,9.351451694965363,0.009299717098992308,1.2698380053043365,0.009908139705657959
segnet_baseline,1,32,32,4.955976963043213,3.1462281942367554,0.009277031785633282,1.270154635111491,0.009955586809100527
segnet_baseline,1,33,33,4.9808502197265625,0.0,0.00925434030694132,1.276108882006477,0.010051685221054974
segnet_baseline,1,34,34,4.950048923492432,0.0,0.009231642644434657,1.2719916275569372,0.009921925408499581
segnet_baseline,1,35,35,4.7702836990356445,36.599573493003845,0.009208938779525475,1.2790812187724643,0.009919120205773247
segnet_baseline,1,36,36,4.861789226531982,23.56497496366501,0.009186228693518995,1.2796235986658044,0.009901336721471837
segnet_baseline,1,37,37,4.933813095092773,3.1584378331899643,0.009163512367612562,1.2795783406809758,0.00991293003684596
segnet_baseline,1,38,38,4.712505340576172,51.248300075531006,0.009140789782894745,1.2873711830530412,0.009914294267312074
segnet_baseline,1,39,39,4.719943523406982,37.66102194786072,0.009118060920344373,1.2883427023887635,0.010209739208221436
segnet_baseline,1,40,40,4.764370918273926,37.313517928123474,0.009095325760829623,1.288891664365443,0.010215555749288419
segnet_baseline,1,41,41,4.73403263092041,6.9275446236133575,0.009072584285107044,1.2895250774565197,0.010197423753284272
segnet_baseline,1,42,42,4.720326900482178,3.226989507675171,0.009049836473820612,1.2895962360293367,0.010197694911513218
segnet_baseline,1,43,43,4.919981002807617,4.350045695900917,0.009027082307500735,1.2926825555888088,0.010230069810693914
segnet_baseline,1,44,44,4.822499752044678,3.2116420567035675,0.00900432176656329,1.2921625826093885,0.010285266240437825
segnet_baseline,1,45,45,4.642806529998779,38.54959309101105,0.008981554831308601,1.29087946207627,0.010256606599558954
segnet_baseline,1,46,46,4.618326663970947,53.86514067649841,0.008958781481920454,1.2910544517192435,0.010258015165937709
segnet_baseline,1,47,47,4.817978858947754,3.241550922393799,0.008936001698465052,1.291882132490476,0.010241414109865824
segnet_baseline,1,48,48,4.693146705627441,39.19280171394348,0.00891321546089,1.2936580278435532,0.010214304437442702
segnet_baseline,1,49,49,4.707662582397461,3.122326359152794,0.008890422749023255,1.2985242843627929,0.010210618972778321
segnet_baseline,1,50,50,4.971714973449707,0.0,0.008867623542572074,1.291127457338221,0.010138156367283241
segnet_baseline,1,51,51,4.587499618530273,4.6154361218214035,0.008844817821121927,1.2920694626294649,0.010160441582019512
segnet_baseline,1,52,52,4.711763381958008,30.57885766029358,0.008822005564135439,1.29683854894818,0.01026283120209316
segnet_baseline,1,53,53,4.92704439163208,0.0,0.008799186750951279,1.3021992842356365,0.01026029940004702
segnet_baseline,1,54,54,4.835556983947754,15.92811644077301,0.00877636136078306,1.304880510676991,0.01028674299066717
segnet_baseline,1,55,55,4.4874067306518555,52.86657214164734,0.008753529372718213,1.3104529508522578,0.010295518807002477
